2011-ss	Algorithmen_und_Datenstrukturen	2.3
2013-ss	Stochastik	2.0
2012-ss	Algorithmen_und_Datenstrukturen	5.0
2016-ws	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2015-ss	RNA_Bioinformatik_RNA_Bioinformatics	2.0
2017-ss	Mathematik_II_für_Informatiker	5.0
2018-ws	Einführung_in_die_Programmierung	5.0
2015-ss	RNA_Bioinformatik_RNA_Bioinformatics	1.3
2018-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	5.0
2015-ws	Roboter-Kartierung_Robot_Mapping	1.7
2020-ss	Informatik_III_Theoretische_Informatik	2.0
2020-ss	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	5.0
2015-ss	Stochastik	5.0
2019-ws	Einführung_in_die_Programmierung	1.7
2017-ss	Technische_Informatik	4.0
2016-ws	Einführung_in_die_Programmierung	5.0
2020-ws	Einführung_in_die_Programmierung	5.0
2011-ws	Mathematik_I_für_Ingenieure_und_Informatiker	3.7
2012-ws	Technische_Informatik	5.0
2017-ws	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2020-ss	Optimierung	4.0
2013-ws	Datenbanken_und_Informationssysteme	4.0
2020-ss	Optimierung	2.7
2018-ws	Rechnernetze	1.7
2018-ws	Einführung_in_die_Programmierung	1.3
2020-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	5.0
2020-ws	Bioinformatics_I	1.0
2017-ss	Rechnerarchitektur_Computer_Architecture	5.0
2017-ws	Technische_Informatik	5.0
2015-ws	Informatik_III_Theoretische_Informatik	5.0
2014-ss	Mathematik_I_für_Ingenieure_und_Informatiker	3.3
2019-ws	Datenbanken_und_Informationssysteme	5.0
2017-ss	Rechnerarchitektur_Computer_Architecture	3.0
2012-ss	Foundations_of_Artificial_Intelligence	5.0
2020-ws	Logik_für_Studierende_der_Informatik	5.0
2018-ws	Bioinformatics_I	2.3
2018-ss	Statistische_Mustererkennung_Statistical_Pattern_Recognition	4.0
2019-ss	Optimierung	3.0
2011-ss	Rechnerarchitektur_Computer_Architecture	5.0
2017-ss	Image_Processing_and_Computer_Graphics	5.0
2015-ws	Graphentheorie	2.0
2018-ss	Mathematik_II_für_Informatiker	5.0
2018-ws	Stochastik	5.0
2018-ws	Informatik_III_Theoretische_Informatik	3.0
2020-ws	Einführung_in_die_Programmierung	5.0
2019-ss	Einführung_in_die_Programmierung	3.0
2020-ss	Mathematik_II_für_Informatiker	5.0
2020-ss	Algorithmen_und_Datenstrukturen	3.7
2013-ss	Technische_Informatik	2.3
2019-ss	Algorithmen_und_Datenstrukturen	1.3
2011-ws	Einführung_in_die_Programmierung	3.3
2018-ss	Algorithmentheorie_Algorithms_Theory	5.0
2016-ws	Einführung_in_die_Programmierung	2.7
2014-ws	Mathematik_I_für_Ingenieure_und_Informatiker	1.7
2017-ws	Datenbanken_und_Informationssysteme	5.0
2018-ss	Echtzeitbetriebssysteme_und_Worst-Case-Execution-Times	3.3
2017-ss	Einführung_in_die_Multiagentensysteme	1.0
2012-ss	Technische_Informatik	5.0
2017-ws	Artificial_Intelligence_Planning	5.0
2017-ss	Foundations_of_Artificial_Intelligence	3.3
2015-ss	Foundations_of_Artificial_Intelligence	1.3
2018-ss	Optimierung	2.3
2012-ss	Einführung_in_die_Informatik	2.0
2017-ws	Einführung_in_die_Programmierung	2.3
2017-ws	Logik_für_Informatiker	2.0
2020-ss	Softwaretechnik	1.7
2015-ws	Logik_für_Informatiker	1.0
2015-ss	Systeme_II_Rechnernetze	2.3
2014-ws	Cyber-Physikalische_Systeme_Diskrete_Modelle	3.0
2020-ss	Softwaretechnik	1.3
2011-ss	Informatik_III_Theoretische_Informatik	3.3
2012-ws	Einführung_in_die_Programmierung	3.7
2016-ss	Machine_Learning	5.0
2017-ws	Reinforcement_Learning	1.0
2020-ss	Rechnernetze	5.0
2014-ss	Einführung_in_die_Informatik	5.0
2013-ws	Einführung_in_die_Programmierung	3.3
2014-ws	Mathematik_I_für_Ingenieure_und_Informatiker	3.7
2012-ws	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2020-ws	Bioinformatics_I	2.7
2017-ss	Introduction_to_Mobile_Robotics	5.0
2011-ss	Algorithmen_und_Datenstrukturen	4.0
2017-ss	Machine_Learning	1.7
2016-ws	Suchmaschinen_Information_Retrieval	3.0
2019-ws	Logik_für_Informatiker	5.0
2019-ws	Einführung_in_die_Programmierung	1.7
2020-ss	Machine_Learning	2.0
2020-ss	Einführung_in_Embedded_Systems	4.0
2020-ss	Graphentheorie	3.3
2015-ss	Stochastik	3.3
2020-ws	Spieltheorie_Game_Theory	3.3
2018-ws	Systeme_I_Betriebssysteme	5.0
2019-ss	Algorithmen_und_Datenstrukturen	3.7
2019-ss	Foundations_of_Artificial_Intelligence	3.0
2016-ws	Cyber-Physikalische_Systeme_Diskrete_Modelle	2.7
2013-ws	Logik_für_Informatiker	4.0
2014-ws	Einführung_in_die_Programmierung	3.3
2019-ss	Einführung_in_die_Programmierung	2.7
2020-ws	Rechnernetze	4.0
2020-ss	Technische_Informatik	3.7
2013-ws	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2017-ws	Mathematik_I_für_Ingenieure_und_Informatiker	1.0
2019-ws	Logik_für_Informatiker	2.3
2017-ws	Technische_Informatik	3.3
2020-ws	Rechnernetze	1.3
2012-ws	Informatik_III_Theoretische_Informatik	3.0
2018-ss	Mathematik_II_für_Informatiker	5.0
2019-ss	Machine_Learning	5.0
2017-ws	Systeme_I_Betriebssysteme	3.0
2012-ws	Technische_Informatik	2.3
2013-ss	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2014-ws	Bioinformatics_II	1.3
2017-ws	Systeme_I_Betriebssysteme	2.3
2015-ss	Verteilte_Systeme_Distributed_Systems	1.3
2020-ss	Theoretische_Informatik	2.3
2018-ws	Rechnernetze	2.3
2019-ss	Introduction_to_Mobile_Robotics	2.0
2013-ws	Stochastik	3.0
2015-ws	Peer-to-Peer_Netzwerke_Peer-to-Peer_Networks	2.0
2013-ss	Einführung_in_die_Informatik	5.0
2014-ss	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2016-ws	Rechnerarchitektur_Computer_Architecture	5.0
2016-ws	Graphentheorie	1.3
2011-ws	Mathematik_I_für_Ingenieure_und_Informatiker	4.0
2016-ss	Systeme_I_Betriebssysteme	5.0
2016-ws	Mathematik_I_für_Ingenieure_und_Informatiker	3.0
2016-ws	Maschinelles_Lernen_in_den_Lebenswissenschaften	2.3
2015-ws	Technische_Informatik	2.7
2017-ws	Logik_für_Informatiker	5.0
2012-ss	Foundations_of_Artificial_Intelligence	3.0
2019-ss	Algorithmen_und_Datenstrukturen	5.0
2020-ss	Logik_für_Informatiker	5.0
2018-ss	Statistische_Mustererkennung_Statistical_Pattern_Recognition	3.0
2014-ws	Logik_für_Informatiker	3.7
2014-ws	Maschinelles_Lernen_in_den_Lebenswissenschaften	3.0
2020-ws	Logik_für_Studierende_der_Informatik	5.0
2020-ss	Graphentheorie	2.3
2016-ws	Einführung_in_Embedded_Systems	1.7
2013-ss	Einführung_in_die_Programmierung	5.0
2017-ss	Machine_Learning	2.0
2016-ws	Einführung_in_die_Programmierung	2.7
2014-ws	Datenbanken_und_Informationssysteme	2.7
2015-ss	Mathematik_II_für_Informatiker	4.0
2017-ws	Technische_Informatik	4.0
2020-ss	Softwaretechnik	2.0
2012-ws	Informatik_III_Theoretische_Informatik	3.3
2016-ws	Informatik_III_Theoretische_Informatik	3.7
2016-ws	Mathematik_I_für_Ingenieure_und_Informatiker	4.0
2017-ws	Reinforcement_Learning	1.7
2015-ws	Image_Processing_and_Computer_Graphics	4.0
2020-ss	Optimierung	3.7
2015-ws	Technische_Informatik	5.0
2015-ws	Machine_Learning_for_Automated_Algorithm_Design	1.3
2015-ws	Systeme_I_Betriebssysteme	5.0
2013-ss	Softwaretechnik	3.3
2019-ss	Introduction_to_Mobile_Robotics	5.0
2020-ws	Reinforcement_Learning	3.3
2018-ws	Einführung_in_die_Programmierung	2.7
2015-ws	Technische_Informatik	4.0
2014-ss	Optimierung	5.0
2018-ws	Rechnerarchitektur_Computer_Architecture	2.7
2015-ws	Foundations_of_Artificial_Intelligence	5.0
2016-ws	Computer_Vision	1.0
2013-ss	Mathematik_I_für_Ingenieure_und_Informatiker	2.7
2016-ws	Datenbanken_und_Informationssysteme	5.0
2013-ss	Softwaretechnik	4.0
2020-ws	Reinforcement_Learning	3.3
2015-ws	Bioinformatics_I	2.7
2020-ws	Einführung_in_Embedded_Systems	2.0
2017-ws	Graphentheorie	3.7
2016-ws	Datenbanken_und_Informationssysteme	3.3
2014-ws	Technische_Informatik	5.0
2017-ws	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2018-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	2.7
2012-ss	Stochastik	3.0
2017-ws	Graphentheorie	5.0
2019-ss	Peer-to-Peer_Netzwerke_Peer-to-Peer_Networks	2.0
2019-ss	Introduction_to_Mobile_Robotics	5.0
2020-ss	Technische_Informatik	5.0
2017-ws	Foundations_of_Artificial_Intelligence	1.7
2013-ws	Stochastik	3.7
2018-ss	Machine_Learning	2.3
2015-ss	Logik_für_Informatiker	4.0
2012-ss	Technische_Informatik	2.7
2018-ss	Algorithmentheorie_Algorithms_Theory	4.0
2016-ws	Graphentheorie	2.3
2020-ss	Graphentheorie	1.3
2019-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	3.3
2018-ws	Einführung_in_die_Programmierung	2.7
2014-ws	Einführung_in_Embedded_Systems	2.0
2013-ws	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2012-ss	Mathematik_II_für_Informatiker	5.0
2018-ss	Echtzeitbetriebssysteme_und_Worst-Case-Execution-Times	2.3
2014-ws	Datenbanken_und_Informationssysteme	4.0
2020-ws	Einführung_in_die_KryptographieIntroduction_to_Cryptography	2.7
2016-ss	Algorithmen_und_Datenstrukturen	4.0
2016-ws	Technische_Informatik	2.3
2014-ws	Computer_Vision_I	1.0
2019-ws	Logik_für_Studierende_der_Informatik	5.0
2016-ws	Graphentheorie	1.3
2017-ws	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2018-ws	Introduction_to_data_driven_life_sciences	1.3
2016-ss	Introduction_to_Mobile_Robotics	5.0
2016-ss	Spieltheorie_Game_Theory_Spieltheorie_Game_Theory	2.0
2019-ss	Technische_Informatik	3.7
2012-ss	Foundations_of_Artificial_Intelligence	5.0
2016-ws	Systeme_I_Betriebssysteme	1.7
2014-ws	Logik_für_Informatiker	1.3
2018-ss	Machine_Learning	3.7
2018-ss	Echtzeitbetriebssysteme_und_Worst-Case-Execution-Times	2.7
2019-ss	Technische_Informatik	2.7
2014-ws	Technische_Informatik	5.0
2019-ws	Einführung_in_die_Programmierung	1.3
2018-ss	Statistische_Mustererkennung_Statistical_Pattern_Recognition	2.7
2019-ws	Image_Processing_and_Computer_Graphics	2.7
2017-ss	Algorithmen_und_Datenstrukturen	3.0
2020-ss	Foundations_of_Artificial_Intelligence	2.7
2020-ws	Einführung_in_die_Programmierung	3.7
2020-ws	Einführung_in_die_Programmierung	3.0
2018-ws	Einführung_in_die_Programmierung	5.0
2017-ss	Machine_Learning	2.0
2014-ss	Introduction_to_Mobile_Robotics	2.0
2020-ss	Algorithmen_und_Datenstrukturen	5.0
2019-ss	Datenbanken_und_Informationssysteme	5.0
2016-ws	Graphentheorie	3.7
2016-ws	Einführung_in_die_KryptographieIntroduction_to_Cryptography	3.0
2011-ss	Informatik_III_Theoretische_Informatik	2.3
2020-ss	Softwaretechnik	1.3
2017-ss	Stochastik	5.0
2016-ss	Softwaretechnik	5.0
2018-ws	Foundations_of_Deep_Learning	4.0
2018-ss	Rechnerarchitektur_Computer_Architecture	2.3
2015-ws	Cyber-Physikalische_Systeme_Diskrete_Modelle	1.3
2015-ws	Bioinformatics_I	2.7
2017-ws	Softwaretechnik	1.3
2015-ws	Datenbanken_und_Informationssysteme	3.3
2020-ws	Einführung_in_die_Programmierung	5.0
2017-ss	Algorithmen_und_Datenstrukturen	2.3
2012-ss	Systeme_II_Rechnernetze	1.3
2016-ss	Mathematik_I_für_Ingenieure_und_Informatiker	3.7
2013-ss	Systeme_II_Rechnernetze	1.0
2019-ws	Mathematik_II_für_Studierende_der_Informatik	5.0
2013-ss	Stochastik	3.7
2020-ws	Einführung_in_die_Programmierung	5.0
2013-ss	Softwaretechnik	3.7
2012-ss	Algorithmen_und_Datenstrukturen	4.0
2014-ws	Dynamische_Epistemische_Logik_Dynamic_Epistemic_Logic	1.3
2018-ss	Algorithmen_und_Datenstrukturen	4.0
2014-ws	Technische_Informatik	1.7
2017-ws	Mathematik_I_für_Ingenieure_und_Informatiker	4.0
2015-ws	Logik_für_Informatiker	5.0
2015-ws	Datenbanken_und_Informationssysteme	3.7
2020-ws	Stochastik	3.7
2020-ss	Cyber-Physikalische_Systeme_Diskrete_Modelle	2.3
2016-ws	Einführung_in_Embedded_Systems	5.0
2016-ss	Datenbanken_und_Informationssysteme	3.0
2016-ss	Rechnerarchitektur_Computer_Architecture	4.0
2020-ss	Image_Processing_and_Computer_Graphics	3.0
2018-ws	Mathematik_II_für_Informatiker	5.0
2013-ws	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2014-ss	Einführung_in_die_Programmierung	5.0
2019-ws	Computer_Science_Theory_Bridging_Course	2.3
2011-ws	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2016-ws	Graphentheorie	2.0
2018-ws	Einführung_in_die_Programmierung	3.0
2019-ws	Image_Processing_and_Computer_Graphics	3.3
2016-ss	RNA_Bioinformatik_RNA_Bioinformatics	1.0
2020-ws	Machine_Learning	3.7
2019-ws	Machine_Learning	2.7
2018-ws	Suchmaschinen_Information_Retrieval	4.0
2015-ss	Cyber-Physische_Systeme_Hybrid-Modelle	3.0
2019-ss	Statistische_Mustererkennung_Statistical_Pattern_Recognition	2.7
2018-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	2.3
2017-ss	Rechnerarchitektur_Computer_Architecture	1.0
2017-ws	Graphentheorie	4.0
2017-ws	Image_Processing_and_Computer_Graphics	1.7
2019-ss	Machine_Learning	5.0
2017-ws	Logik_für_Informatiker	1.3
2016-ws	Systeme_I_Betriebssysteme	5.0
2017-ws	Suchmaschinen_Information_Retrieval	2.0
2016-ws	Technische_Informatik	3.0
2017-ws	Systeme_I_Betriebssysteme	5.0
2014-ss	Einführung_in_die_Informatik	4.0
2016-ws	Einführung_in_die_Programmierung	5.0
2020-ws	Rechnerarchitektur_Computer_Architecture	3.3
2018-ws	Image_Processing_and_Computer_Graphics	2.7
2013-ws	Mathematik_I_für_Ingenieure_und_Informatiker	4.0
2019-ws	Mathematik_II_für_Studierende_der_Informatik	1.0
2014-ws	Graphentheorie	1.3
2016-ws	Mathematik_II_für_Informatiker	3.3
2013-ss	Technische_Informatik	5.0
2019-ss	Image_Processing_and_Computer_Graphics	2.0
2014-ws	Systeme_I_Betriebssysteme	1.7
2017-ws	Simulation_in_der_Computergraphik	1.3
2016-ss	Algorithmen_und_Datenstrukturen	3.7
2013-ss	Einführung_in_die_Programmierung	5.0
2020-ws	Algorithmen_und_Datenstrukturen	5.0
2015-ws	Systeme_I_Betriebssysteme	2.7
2017-ss	Systeme_II_Rechnernetze	5.0
2019-ss	Mathematik_II_für_Studierende_der_Informatik	1.0
2015-ss	Einführung_in_die_Programmierung	2.3
2020-ss	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	5.0
2015-ss	Systeme_II_Rechnernetze	5.0
2017-ws	Suchmaschinen_Information_Retrieval	2.0
2018-ss	Introduction_to_Mobile_Robotics	2.3
2017-ws	Graphentheorie	3.3
2019-ss	Optimierung	1.0
2019-ss	Foundations_of_Artificial_Intelligence	4.0
2020-ss	Softwaretechnik	5.0
2013-ss	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2016-ss	Systeme_II_Rechnernetze	5.0
2016-ss	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2017-ws	Einführung_in_die_Informatik	4.0
2012-ws	Systeme_I_Betriebssysteme	5.0
2018-ss	Einführung_in_Embedded_Systems	1.3
2020-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	5.0
2019-ws	Einführung_in_die_Programmierung	1.0
2015-ws	Systeme_I_Betriebssysteme	2.7
2020-ws	Rechnernetze	1.0
2018-ws	Suchmaschinen_Information_Retrieval	1.7
2012-ss	Algorithmen_und_Datenstrukturen	3.0
2014-ws	Artificial_Intelligence_Planning	5.0
2020-ss	Informatik_III_Theoretische_Informatik	3.3
2015-ws	Einführung_in_die_Programmierung	3.7
2020-ss	Softwaretechnik	5.0
2020-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	2.0
2016-ws	Systeme_I_Betriebssysteme	3.0
2018-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	2.7
2019-ws	Suchmaschinen_Information_Retrieval	2.3
2016-ss	Mathematik_II_für_Informatiker	3.0
2018-ss	Optimierung	1.3
2015-ss	Spieltheorie_Game_Theory_Spieltheorie_Game_Theory	3.0
2015-ws	Machine_Learning_for_Automated_Algorithm_Design	1.3
2019-ss	Algorithmen_und_Datenstrukturen	2.0
2017-ss	Machine_Learning	5.0
2016-ws	Mathematik_II_für_Informatiker	3.7
2016-ss	Spieltheorie_Game_Theory_Spieltheorie_Game_Theory	2.7
2020-ss	Verteilte_Systeme_Distributed_Systems	1.3
2020-ss	Algorithmen_und_Datenstrukturen	4.0
2017-ws	Technische_Informatik	5.0
2019-ws	Image_Processing_and_Computer_Graphics	2.3
2015-ws	Reinforcement_Learning	2.7
2017-ws	Rechnerarchitektur_Computer_Architecture	3.3
2018-ss	Mathematik_I_für_Ingenieure_und_Informatiker	3.7
2016-ws	Algorithmen_und_Datenstrukturen	1.3
2015-ss	Softwaretechnik	2.3
2020-ss	Grundlagen_der_Künstlichen_Intelligenz	3.0
2020-ss	Algorithmen_und_Datenstrukturen	5.0
2012-ws	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2018-ws	Foundations_of_Artificial_Intelligence	4.0
2018-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	5.0
2014-ss	Systeme_II_Rechnernetze	3.7
2020-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	5.0
2018-ws	Artificial_Intelligence_Planning	2.3
2018-ws	Graphentheorie	2.7
2012-ws	Systeme_I_Betriebssysteme	5.0
2018-ws	Informatik_III_Theoretische_Informatik	3.0
2014-ss	Datenbanken_und_Informationssysteme	2.7
2018-ss	Mathematik_I_für_Ingenieure_und_Informatiker	3.0
2015-ss	Technische_Informatik	2.7
2015-ws	Reinforcement_Learning	1.0
2020-ws	Algorithms_and_Data_Structures_Conditional_Course_Examination	1.0
2018-ws	Algorithmentheorie_Algorithms_Theory	5.0
2017-ws	Systeme_I_Betriebssysteme	5.0
2013-ws	Algorithmen_und_Datenstrukturen	2.3
2020-ws	Logik_für_Informatiker	5.0
2020-ws	Rechnernetze	2.7
2017-ss	Stochastik	3.7
2020-ss	Mathematik_II_für_Studierende_der_Informatik	3.0
2016-ws	Datenbanken_und_Informationssysteme	4.0
2019-ws	Logik_für_Informatiker	2.7
2015-ws	Technische_Informatik	3.3
2020-ws	Einführung_in_die_Programmierung	5.0
2018-ws	Rechnernetze	1.7
2020-ws	Hardware_Security_and_Trust	2.3
2020-ws	Einführung_in_Embedded_Systems	2.3
2018-ss	Algorithmen_und_Datenstrukturen	3.0
2020-ws	Datenbanken_und_Informationssysteme	3.7
2018-ss	Technische_Informatik	5.0
2018-ws	Reinforcement_Learning	2.3
2015-ws	Systeme_I_Betriebssysteme	5.0
2017-ws	Technische_Informatik	4.0
2020-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	5.0
2020-ss	Einführung_in_Embedded_Systems	3.7
2017-ss	Foundations_of_Artificial_Intelligence	5.0
2015-ss	Foundations_of_Artificial_Intelligence	3.0
2019-ws	Datenbanken_und_Informationssysteme	2.7
2020-ws	Computer_Vision	1.0
2018-ws	Computer_Vision	2.7
2020-ws	Optimierung	1.7
2019-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	5.0
2013-ws	Algorithmen_und_Datenstrukturen	1.3
2019-ws	Suchmaschinen_Information_Retrieval	4.0
2013-ws	Algorithmentheorie_Algorithms_Theory	1.3
2016-ws	Image_Processing_and_Computer_Graphics	2.7
2014-ss	Algorithmen_und_Datenstrukturen	2.0
2019-ss	Algorithmen_und_Datenstrukturen	3.3
2016-ws	Technische_Informatik	4.0
2014-ws	Informatik_III_Theoretische_Informatik	4.0
2012-ss	Einführung_in_die_Informatik	5.0
2020-ss	Algorithmen_und_Datenstrukturen	5.0
2013-ws	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2020-ss	Stochastik	4.0
2017-ws	Computer_Vision	1.0
2019-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	3.7
2020-ws	Rechnerarchitektur_Computer_Architecture	3.7
2018-ws	Einführung_in_die_Programmierung	5.0
2015-ws	Mathematik_I_für_Ingenieure_und_Informatiker	1.3
2015-ws	Simulation_in_der_Computergraphik	1.3
2020-ws	Rechnernetze	1.3
2018-ws	Introduction_to_data_driven_life_sciences	3.0
2019-ss	Peer-to-Peer_Netzwerke_Peer-to-Peer_Networks	5.0
2020-ws	Logik_für_Studierende_der_Informatik	2.7
2016-ws	Technische_Informatik	2.7
2020-ws	Einführung_in_die_Programmierung	1.0
2018-ws	Mathematik_I_für_Studierende_der_Informatik_und_des_Ingenieurwesens	5.0
2019-ss	Optimierung	1.0
2012-ws	Logik_für_Informatiker	2.0
2016-ws	Technische_Informatik	3.3
2014-ss	Systeme_II_Rechnernetze	5.0
2017-ws	Datenbanken_und_Informationssysteme	3.7
2019-ws	Foundations_of_Deep_Learning	1.0
2016-ws	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2013-ws	Graphentheorie	1.0
2015-ws	Peer-to-Peer_Netzwerke_Peer-to-Peer_Networks	2.7
2017-ws	Image_Processing_and_Computer_Graphics	2.3
2020-ws	Artificial_Intelligence_Planning	2.3
2017-ws	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2020-ws	Bioinformatics_I	2.7
2013-ws	Einführung_in_Embedded_Systems	3.7
2019-ss	Optimierung	1.0
2020-ws	Algorithmen_und_Datenstrukturen	4.0
2018-ws	Einführung_in_die_Programmierung	5.0
2012-ss	Algorithmen_und_Datenstrukturen	2.0
2017-ws	Cyber-Physikalische_Systeme_Diskrete_Modelle	1.7
2018-ws	Datenbanken_und_Informationssysteme	5.0
2017-ss	Optimierung	4.0
2018-ws	Logik_für_Informatiker	5.0
2020-ss	Grundlagen_der_Künstlichen_Intelligenz	3.0
2020-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	3.3
2016-ws	Einführung_in_die_KryptographieIntroduction_to_Cryptography	5.0
2020-ws	Rechnernetze	5.0
2012-ss	Systeme_II_Rechnernetze	5.0
2018-ss	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2020-ss	Softwaretechnik	2.0
2016-ss	Introduction_to_Mobile_Robotics	3.0
2014-ws	Image_Processing_and_Computer_Graphics	2.7
2014-ws	Datenbanken_und_Informationssysteme	1.7
2016-ws	Suchmaschinen_Information_Retrieval	4.0
2017-ws	Mathematik_I_für_Ingenieure_und_Informatiker	4.0
2015-ws	Graphentheorie	3.3
2017-ws	Datenbanken_und_Informationssysteme	5.0
2019-ss	Algorithmen_und_Datenstrukturen	2.7
2014-ws	Softwaretechnik	5.0
2020-ss	Hardware_Security_and_Trust	1.0
2014-ss	Stochastik	2.7
2019-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	2.0
2014-ws	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2016-ws	Image_Processing_and_Computer_Graphics	5.0
2019-ss	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2012-ss	Systeme_II_Rechnernetze	1.7
2020-ss	Foundations_of_Artificial_Intelligence	3.0
2020-ws	Introduction_to_data_driven_life_sciences	2.0
2016-ws	Systeme_I_Betriebssysteme	2.7
2017-ss	Verteilte_Systeme_Distributed_Systems	3.7
2013-ws	Systeme_II_Rechnernetze	5.0
2013-ws	Mathematik_I_für_Ingenieure_und_Informatiker	3.3
2015-ss	Algorithmen_und_Datenstrukturen	1.7
2015-ws	Systeme_I_Betriebssysteme	1.0
2019-ss	Informatik_III_Theoretische_Informatik	3.3
2017-ss	Foundations_of_Artificial_Intelligence	3.0
2016-ws	Technische_Informatik	4.0
2018-ws	Algorithmen_und_Datenstrukturen	2.7
2018-ss	Optimierung	1.0
2012-ws	Einführung_in_die_Programmierung	5.0
2018-ws	Einführung_in_die_Programmierung	5.0
2019-ws	Einführung_in_die_Programmierung	5.0
2018-ws	Introduction_to_data_driven_life_sciences	4.0
2012-ws	Datenbanken_und_Informationssysteme	2.3
2015-ws	Mathematik_I_für_Ingenieure_und_Informatiker	4.0
2016-ws	Informatik_III_Theoretische_Informatik	5.0
2017-ws	Informatik_III_Theoretische_Informatik	1.7
2016-ws	Maschinelles_Lernen_in_den_Lebenswissenschaften	3.3
2020-ws	Algorithms_and_Data_Structures_Conditional_Course_Examination	5.0
2019-ss	Technische_Informatik	5.0
2015-ss	Rechnerarchitektur_Computer_Architecture	2.7
2018-ss	Mathematik_I_für_Ingenieure_und_Informatiker	4.0
2014-ws	Test_und_Zuverlässigkeit_Test_and_Reliability	1.0
2020-ss	Rechnerarchitektur_Computer_Architecture	5.0
2014-ss	Algorithmen_und_Datenstrukturen	2.0
2019-ss	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2018-ws	Informatik_III_Theoretische_Informatik	3.3
2015-ws	Suchmaschinen_Information_Retrieval	1.3
2014-ws	Einführung_in_die_Programmierung	1.0
2016-ss	Rechnerarchitektur_Computer_Architecture	5.0
2015-ws	Systeme_I_Betriebssysteme	5.0
2016-ss	Datenbanken_und_Informationssysteme	4.0
2018-ws	Einführung_in_die_Programmierung	1.0
2014-ws	Image_Processing_and_Computer_Graphics	3.0
2017-ss	Einführung_in_Embedded_Systems	2.7
2015-ss	Softwaretechnik	3.3
2014-ws	Image_Processing_and_Computer_Graphics	5.0
2017-ss	Systeme_II_Rechnernetze	1.3
2017-ss	Algorithmen_und_Datenstrukturen	4.0
2019-ws	Rechnernetze	5.0
2017-ss	Einführung_in_die_Informatik	5.0
2014-ss	Foundations_of_Artificial_Intelligence	5.0
2018-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	5.0
2020-ws	Mathematik_I_für_Studierende_der_Informatik_und_der_Ingenieurwissenschaften	5.0
2015-ws	Technische_Informatik	2.3
2019-ss	Algorithmen_und_Datenstrukturen	2.7
2016-ss	Bioinformatics_I	1.0
2020-ws	Einführung_in_die_Programmierung	3.7
2016-ws	Technische_Informatik	2.3
2020-ws	Technische_Informatik	4.0
2014-ss	Mathematik_I_für_Ingenieure_und_Informatiker	5.0
2019-ss	Algorithmen_und_Datenstrukturen	2.0
2011-ws	Systeme_I_Betriebssysteme	2.7
2018-ws	Einführung_in_die_Programmierung	5.0
2019-ss	Optimierung	1.7
2018-ss	Datenbanken_und_Informationssysteme	3.7
2014-ws	Algorithmentheorie_Algorithms_Theory	1.0
2015-ws	Machine_Learning	4.0
2018-ws	Graphentheorie	1.3
